1.006077595,0,Early transient
1.418568499,53.38581288,Early transient
2.041639104,78.35880135,Early transient
2.454405636,48.44187559,Early transient
3.076856078,36.32141518,Early transient
3.91541256,21.60702079,Early transient
4.747767414,1.253004344,Early transient
5.579929329,11.91814954,Early transient
1.006077595,0,Early persistent
1.418568499,67.26863796,Early persistent
2.041639104,61.8732222,Early persistent
2.454405636,79.89515115,Early persistent
3.076856078,97.92645146,Early persistent
3.91541256,100,Early persistent
4.747767414,94.31131618,Early persistent
5.579929329,80.24712796,Early persistent
1.006077595,0,Late
1.418568499,6.314634738,Late
2.041639104,4.172179224,Late
2.454405636,6.576481224,Late
3.076856078,32.85098454,Late
3.91541256,71.49814778,Late
4.747767414,100,Late
5.579929329,67.66636899,Late
1.006077595,0,Never or infrequent
1.418568499,7.182035677,Never or infrequent
2.041639104,0.05071553,Never or infrequent
2.454405636,3.105499327,Never or infrequent
3.076856078,5.735540561,Never or infrequent
3.91541256,6.856519151,Never or infrequent
4.747767414,5.591111552,Never or infrequent
5.579929329,7.362571939,Never or infrequent
